,Name,Cat,Dog,Intact Female,Intact Male,Neutered Male,Spayed Female,OutcomeType_label
20811,1,1,0,0,0,1,0,4
20812,1,0,1,0,0,1,0,3
20813,1,1,0,0,0,1,0,0
20814,1,0,1,0,0,0,1,0
20815,1,0,1,0,0,1,0,3
20816,1,1,0,1,0,0,0,4
20817,1,1,0,0,0,0,1,0
20818,0,1,0,0,0,0,1,4
20819,0,0,1,1,0,0,0,4
20820,1,0,1,0,0,1,0,0
20821,1,1,0,0,0,1,0,3
20822,1,0,1,0,0,1,0,3
20823,1,1,0,0,0,0,1,0
20824,1,1,0,0,0,1,0,4
20825,1,1,0,0,0,0,1,2
20826,0,1,0,1,0,0,0,4
20827,0,1,0,0,0,0,0,4
20828,0,1,0,1,0,0,0,4
20829,1,0,1,0,0,0,1,0
20830,1,1,0,0,0,1,0,0
20831,1,1,0,0,0,1,0,4
20832,1,0,1,0,1,0,0,4
20833,1,1,0,0,1,0,0,4
20834,1,0,1,0,0,1,0,3
20835,0,1,0,0,0,0,1,4
20836,1,0,1,0,0,0,1,0
20837,1,0,1,0,0,1,0,4
20838,1,0,1,0,0,0,1,3
20839,1,1,0,0,0,0,1,0
20840,1,0,1,0,0,1,0,3
20841,1,1,0,1,0,0,0,2
20842,1,0,1,1,0,0,0,4
20843,1,1,0,0,0,0,1,0
20844,0,0,1,0,0,1,0,0
20845,1,0,1,0,0,1,0,3
20846,1,0,1,0,0,1,0,0
20847,1,1,0,0,0,1,0,4
20848,1,0,1,0,0,1,0,4
20849,1,1,0,1,0,0,0,4
20850,1,0,1,0,0,1,0,0
20851,1,0,1,0,0,0,1,3
20852,1,0,1,0,1,0,0,4
20853,1,0,1,0,0,1,0,3
20854,1,0,1,0,0,0,1,0
20855,1,1,0,0,0,0,1,3
20856,1,0,1,0,0,0,1,3
20857,1,0,1,0,0,1,0,3
20858,0,1,0,0,0,1,0,0
20859,1,0,1,0,0,1,0,4
20860,0,1,0,1,0,0,0,4
20861,1,0,1,0,0,1,0,0
20862,0,1,0,0,0,0,0,4
20863,1,0,1,0,0,1,0,0
20864,1,0,1,0,0,1,0,3
20865,0,1,0,0,1,0,0,4
20866,0,0,1,0,0,1,0,0
20867,1,0,1,0,0,0,1,3
20868,1,0,1,0,0,0,1,3
20869,1,1,0,0,0,0,1,4
20870,1,0,1,0,0,0,1,3
20871,1,1,0,0,0,0,1,0
20872,0,0,1,0,0,1,0,4
20873,1,0,1,0,0,1,0,0
20874,1,0,1,0,0,0,1,3
20875,1,0,1,0,0,1,0,4
20876,1,0,1,0,0,1,0,4
20877,1,0,1,0,0,1,0,4
20878,1,0,1,0,0,0,1,2
20879,1,1,0,0,1,0,0,4
20880,0,1,0,1,0,0,0,4
20881,0,1,0,0,0,1,0,0
20882,1,0,1,0,0,0,1,0
20883,1,1,0,0,0,1,0,0
20884,1,0,1,0,1,0,0,3
20885,0,1,0,0,0,0,0,4
20886,1,1,0,0,0,0,1,0
20887,1,1,0,0,0,0,1,0
20888,1,0,1,0,0,1,0,3
20889,1,0,1,0,1,0,0,4
20890,0,1,0,1,0,0,0,4
20891,1,1,0,0,0,0,1,3
20892,1,0,1,0,1,0,0,4
20893,0,0,1,0,0,1,0,0
20894,1,0,1,0,0,0,1,3
20895,0,1,0,0,0,0,0,2
20896,1,0,1,0,0,0,1,0
20897,1,1,0,0,0,0,1,0
20898,1,0,1,0,0,0,1,0
20899,1,0,1,0,0,1,0,0
20900,1,0,1,0,0,0,1,3
20901,0,0,1,1,0,0,0,2
20902,1,0,1,1,0,0,0,4
20903,0,0,1,0,0,0,1,4
20904,1,1,0,0,0,0,1,0
20905,0,1,0,1,0,0,0,4
20906,1,0,1,0,0,1,0,0
20907,1,1,0,0,0,0,1,4
20908,1,1,0,1,0,0,0,0
20909,0,1,0,0,0,0,0,4
20910,0,1,0,0,0,0,1,0
20911,1,0,1,0,0,0,1,3
20912,1,1,0,0,0,0,1,0
20913,0,0,1,1,0,0,0,4
20914,1,1,0,1,0,0,0,4
20915,1,0,1,0,0,0,1,3
20916,1,1,0,0,0,1,0,3
20917,1,0,1,0,0,0,1,0
20918,1,0,1,0,0,0,1,3
20919,1,1,0,0,0,0,1,4
20920,1,0,1,0,0,0,1,0
20921,1,1,0,0,0,1,0,4
20922,1,0,1,0,0,1,0,3
20923,1,1,0,0,0,0,1,0
20924,1,0,1,0,0,0,1,0
20925,0,0,1,0,0,0,1,0
20926,1,0,1,1,0,0,0,4
20927,1,0,1,0,1,0,0,2
20928,1,0,1,0,0,1,0,0
20929,1,0,1,0,0,1,0,3
20930,1,0,1,0,0,1,0,0
20931,1,1,0,0,0,1,0,0
20932,1,1,0,0,0,1,0,4
20933,0,1,0,0,0,0,1,0
20934,0,0,1,0,1,0,0,4
20935,0,1,0,1,0,0,0,4
20936,1,1,0,0,0,1,0,4
20937,1,0,1,0,0,1,0,2
20938,1,0,1,0,0,0,1,3
20939,1,0,1,0,0,0,1,0
20940,1,0,1,0,0,1,0,0
20941,1,0,1,0,0,0,1,0
20942,1,0,1,0,0,1,0,3
20943,1,1,0,1,0,0,0,0
20944,1,0,1,0,0,0,1,3
20945,0,1,0,0,0,0,0,4
20946,1,0,1,0,0,1,0,2
20947,0,0,1,1,0,0,0,4
20948,1,0,1,0,0,1,0,2
20949,1,0,1,0,0,0,1,0
20950,1,0,1,1,0,0,0,2
20951,1,1,0,0,1,0,0,4
20952,1,0,1,0,0,1,0,3
20953,0,1,0,0,1,0,0,4
20954,1,1,0,0,0,1,0,0
20955,0,1,0,1,0,0,0,4
20956,1,0,1,0,1,0,0,2
20957,0,1,0,1,0,0,0,4
20958,1,0,1,0,0,0,1,3
20959,1,0,1,0,0,0,1,3
20960,1,0,1,0,0,0,1,2
20961,1,0,1,0,1,0,0,4
20962,1,0,1,0,0,1,0,0
20963,1,0,1,1,0,0,0,4
20964,1,1,0,1,0,0,0,4
20965,0,1,0,0,0,1,0,0
20966,1,0,1,0,0,1,0,0
20967,0,0,1,0,0,0,1,0
20968,1,0,1,0,1,0,0,4
20969,1,1,0,0,0,1,0,0
20970,1,0,1,0,0,1,0,2
20971,1,0,1,0,0,1,0,0
20972,1,1,0,0,1,0,0,0
20973,1,1,0,0,0,0,1,0
20974,1,0,1,0,0,1,0,0
20975,1,0,1,0,0,1,0,3
20976,1,1,0,0,0,1,0,2
20977,1,1,0,0,0,0,1,0
20978,1,0,1,0,0,0,1,3
20979,0,1,0,0,1,0,0,4
20980,1,0,1,0,0,0,1,0
20981,0,1,0,1,0,0,0,4
20982,1,1,0,0,0,0,1,0
20983,1,0,1,0,0,0,1,0
20984,0,1,0,1,0,0,0,4
20985,0,0,1,1,0,0,0,4
20986,1,0,1,0,0,0,1,4
20987,0,1,0,0,0,0,0,2
20988,1,0,1,0,0,0,1,0
20989,0,1,0,0,0,0,0,4
20990,1,0,1,0,1,0,0,3
20991,1,0,1,0,0,0,1,2
20992,1,0,1,0,0,0,1,0
20993,1,0,1,0,0,1,0,2
20994,1,1,0,0,0,1,0,4
20995,0,1,0,0,0,0,0,4
20996,0,1,0,0,0,0,0,4
20997,1,0,1,0,0,0,1,0
20998,1,0,1,0,0,1,0,4
20999,1,0,1,0,0,1,0,0
21000,1,0,1,0,0,1,0,0
21001,0,1,0,0,0,1,0,3
21002,1,0,1,0,0,1,0,4
21003,0,1,0,1,0,0,0,4
21004,0,0,1,0,0,1,0,0
21005,1,1,0,0,0,0,1,0
21006,0,1,0,0,1,0,0,4
21007,1,0,1,0,0,0,1,0
21008,1,1,0,0,0,1,0,4
21009,0,1,0,0,0,1,0,4
21010,1,0,1,0,0,0,1,0
21011,1,0,1,1,0,0,0,4
21012,0,1,0,0,0,1,0,4
21013,1,0,1,0,0,0,1,0
21014,0,1,0,0,1,0,0,4
21015,1,0,1,0,0,0,1,0
21016,1,0,1,0,0,1,0,3
21017,1,1,0,1,0,0,0,4
21018,0,0,1,0,0,0,1,0
21019,1,0,1,0,0,1,0,4
21020,1,0,1,0,0,1,0,0
21021,1,0,1,0,0,1,0,0
21022,1,0,1,0,0,1,0,0
21023,0,1,0,0,0,1,0,4
21024,1,0,1,0,0,1,0,0
21025,1,0,1,1,0,0,0,4
21026,1,1,0,0,0,1,0,4
21027,0,1,0,0,0,0,0,2
21028,1,0,1,0,0,1,0,3
21029,0,0,1,0,0,1,0,0
21030,0,0,1,0,0,0,1,0
21031,1,0,1,0,0,1,0,0
21032,1,1,0,0,0,1,0,0
21033,0,0,1,0,0,1,0,4
21034,1,0,1,0,0,1,0,0
21035,1,0,1,0,1,0,0,4
21036,1,0,1,0,0,0,1,0
21037,0,1,0,0,0,0,1,0
21038,1,0,1,0,0,1,0,3
21039,0,0,1,1,0,0,0,1
21040,1,0,1,0,0,1,0,0
21041,1,0,1,0,0,0,1,0
21042,1,1,0,0,0,0,1,0
21043,1,0,1,0,0,1,0,0
21044,1,1,0,0,0,1,0,0
21045,1,0,1,0,0,1,0,3
21046,1,0,1,0,0,0,1,0
21047,1,1,0,0,0,0,1,0
21048,1,1,0,0,0,1,0,4
21049,1,0,1,0,0,1,0,0
21050,1,0,1,0,0,0,1,4
21051,1,0,1,0,0,0,1,4
21052,1,0,1,0,0,1,0,3
21053,1,0,1,0,0,1,0,3
21054,1,0,1,0,0,1,0,0
21055,1,0,1,0,0,1,0,4
21056,1,1,0,0,0,1,0,0
21057,1,0,1,0,0,0,1,4
21058,0,1,0,0,1,0,0,4
21059,1,0,1,0,0,0,1,0
21060,0,1,0,0,0,0,1,2
21061,1,1,0,0,0,0,1,0
21062,1,0,1,0,0,1,0,3
21063,1,0,1,0,0,1,0,3
21064,0,1,0,1,0,0,0,4
21065,1,0,1,0,0,1,0,0
21066,0,1,0,0,1,0,0,4
21067,1,1,0,0,1,0,0,4
21068,1,1,0,0,0,0,1,0
21069,1,0,1,0,0,0,1,0
21070,1,1,0,0,0,1,0,4
21071,1,0,1,0,0,1,0,3
21072,1,1,0,0,0,0,1,0
21073,1,0,1,0,0,1,0,0
21074,1,1,0,0,0,0,1,0
21075,0,0,1,0,0,1,0,0
21076,0,1,0,1,0,0,0,4
21077,0,1,0,1,0,0,0,4
21078,1,0,1,0,0,1,0,3
21079,1,1,0,0,0,1,0,4
21080,1,0,1,0,1,0,0,2
21081,1,0,1,0,1,0,0,3
21082,1,0,1,0,0,1,0,0
21083,1,0,1,1,0,0,0,4
21084,0,1,0,0,1,0,0,4
21085,1,0,1,0,0,1,0,0
21086,0,0,1,0,1,0,0,4
21087,0,1,0,0,0,0,0,4
21088,1,0,1,0,0,1,0,3
21089,1,0,1,0,0,1,0,0
21090,1,1,0,0,0,1,0,4
21091,0,0,1,0,1,0,0,4
21092,1,0,1,0,0,1,0,3
21093,1,0,1,0,0,0,1,0
21094,1,0,1,0,0,1,0,4
21095,1,0,1,0,0,1,0,3
21096,0,1,0,1,0,0,0,4
21097,0,0,1,0,0,0,1,4
21098,1,0,1,0,0,0,1,4
21099,1,0,1,0,0,1,0,0
21100,0,1,0,1,0,0,0,4
21101,0,0,1,0,1,0,0,3
21102,0,1,0,0,1,0,0,4
21103,1,0,1,0,0,1,0,0
21104,0,1,0,1,0,0,0,4
21105,1,0,1,0,0,0,1,0
21106,1,0,1,1,0,0,0,4
21107,0,0,1,1,0,0,0,4
21108,0,1,0,0,1,0,0,4
21109,1,1,0,0,0,1,0,3
21110,1,0,1,1,0,0,0,3
21111,0,1,0,1,0,0,0,4
21112,1,1,0,0,1,0,0,4
21113,0,0,1,0,0,1,0,0
21114,1,0,1,0,0,1,0,0
21115,1,0,1,0,1,0,0,4
21116,1,0,1,0,0,1,0,3
21117,0,0,1,0,1,0,0,2
21118,1,0,1,0,0,0,1,0
21119,1,0,1,0,0,1,0,0
21120,1,0,1,0,0,1,0,0
21121,0,1,0,0,0,1,0,0
21122,1,0,1,0,0,0,1,0
21123,0,0,1,0,1,0,0,4
21124,1,0,1,0,0,1,0,4
21125,1,0,1,0,0,0,1,0
21126,1,0,1,0,0,0,1,3
21127,1,0,1,0,0,1,0,0
21128,1,1,0,0,0,1,0,4
21129,0,1,0,0,0,0,0,4
21130,0,1,0,0,0,0,0,4
21131,1,0,1,0,0,0,1,3
21132,1,0,1,0,0,0,1,0
21133,1,0,1,0,0,1,0,0
21134,1,0,1,0,0,1,0,3
21135,1,0,1,0,0,1,0,0
21136,1,0,1,0,0,0,1,3
21137,1,1,0,0,0,0,1,0
21138,0,0,1,0,0,1,0,0
21139,0,1,0,0,0,1,0,4
21140,1,0,1,0,0,0,1,0
21141,1,1,0,0,0,1,0,0
21142,1,1,0,0,0,1,0,3
21143,1,0,1,0,0,1,0,3
21144,1,0,1,0,0,1,0,0
21145,1,0,1,0,0,0,1,0
21146,0,1,0,0,1,0,0,4
21147,1,1,0,0,0,0,1,4
21148,1,0,1,0,0,0,1,0
21149,1,1,0,0,0,1,0,0
21150,1,1,0,0,0,1,0,0
21151,1,0,1,0,0,0,1,0
21152,1,0,1,0,0,0,1,3
21153,0,1,0,0,1,0,0,2
21154,0,0,1,1,0,0,0,4
21155,1,1,0,0,0,1,0,0
21156,1,1,0,0,0,1,0,0
21157,1,1,0,0,0,0,1,0
21158,0,1,0,0,1,0,0,4
21159,1,0,1,1,0,0,0,4
21160,1,0,1,0,0,1,0,3
21161,1,0,1,0,1,0,0,3
21162,0,1,0,0,0,0,0,4
21163,0,0,1,0,0,0,1,0
21164,1,1,0,0,0,1,0,3
21165,1,0,1,0,0,1,0,3
21166,0,1,0,0,1,0,0,4
21167,1,1,0,0,0,0,1,0
21168,0,1,0,0,0,0,0,4
21169,1,1,0,0,0,1,0,0
21170,1,0,1,0,0,0,1,0
21171,1,0,1,0,1,0,0,4
21172,1,0,1,0,0,1,0,3
21173,1,1,0,0,0,1,0,3
21174,1,0,1,0,0,1,0,0
21175,0,1,0,1,0,0,0,4
21176,0,0,1,0,0,1,0,0
21177,1,0,1,0,0,0,1,0
21178,1,0,1,0,1,0,0,3
21179,1,1,0,0,0,1,0,0
21180,1,1,0,0,0,1,0,0
21181,1,0,1,0,0,0,1,0
21182,1,1,0,0,1,0,0,4
21183,1,0,1,0,0,1,0,0
21184,1,0,1,1,0,0,0,4
21185,1,0,1,0,0,0,1,0
21186,0,1,0,0,0,0,0,4
21187,1,0,1,0,0,1,0,4
21188,1,0,1,0,0,0,1,0
21189,0,0,1,1,0,0,0,4
21190,1,1,0,0,0,1,0,0
21191,0,1,0,0,1,0,0,4
21192,1,1,0,0,0,1,0,0
21193,0,0,1,0,0,1,0,4
21194,1,1,0,1,0,0,0,4
21195,1,0,1,0,0,1,0,0
21196,1,0,1,0,0,0,1,3
21197,1,0,1,0,0,1,0,4
21198,1,0,1,0,0,1,0,3
21199,0,1,0,0,1,0,0,4
21200,1,0,1,0,0,1,0,0
21201,1,0,1,0,0,1,0,0
21202,1,0,1,0,0,1,0,4
21203,0,1,0,1,0,0,0,1
21204,1,0,1,0,1,0,0,3
21205,1,0,1,0,0,1,0,4
21206,1,1,0,0,0,0,1,0
21207,1,1,0,0,0,1,0,0
21208,1,0,1,0,0,1,0,0
21209,0,1,0,1,0,0,0,4
21210,1,0,1,0,1,0,0,0
21211,0,1,0,0,0,0,0,4
21212,1,0,1,1,0,0,0,3
21213,1,0,1,0,0,1,0,0
21214,0,1,0,1,0,0,0,4
21215,1,0,1,0,0,1,0,3
21216,0,1,0,0,0,0,1,0
21217,1,1,0,0,0,0,1,4
21218,1,0,1,0,0,0,1,0
21219,1,0,1,0,1,0,0,3
21220,1,1,0,0,0,0,1,0
21221,0,1,0,1,0,0,0,4
21222,1,0,1,0,0,0,1,3
21223,0,1,0,1,0,0,0,4
21224,0,1,0,0,1,0,0,4
21225,1,0,1,0,0,0,1,0
21226,1,1,0,0,0,0,1,2
21227,1,1,0,0,0,1,0,0
21228,0,0,1,1,0,0,0,4
21229,1,1,0,0,0,1,0,0
21230,1,0,1,0,0,0,1,0
21231,1,1,0,0,0,0,1,0
21232,1,0,1,0,0,1,0,4
21233,1,0,1,0,0,0,1,0
21234,0,0,1,0,0,1,0,0
21235,1,1,0,0,0,0,1,0
21236,1,1,0,0,0,1,0,0
21237,1,1,0,0,0,1,0,4
21238,0,1,0,1,0,0,0,4
21239,1,0,1,0,0,0,1,0
21240,1,1,0,0,0,0,1,0
21241,1,0,1,0,0,1,0,0
21242,1,0,1,0,0,1,0,0
21243,1,0,1,0,1,0,0,3
21244,1,0,1,0,0,0,1,0
21245,1,1,0,0,0,0,1,0
21246,0,0,1,0,0,1,0,0
21247,0,1,0,0,0,0,1,0
21248,0,0,1,0,0,0,1,0
21249,1,0,1,0,0,0,1,4
21250,0,1,0,1,0,0,0,4
21251,0,1,0,0,1,0,0,2
21252,0,1,0,0,0,0,0,4
21253,0,0,1,0,0,0,1,0
21254,0,0,1,0,1,0,0,2
21255,1,0,1,0,0,1,0,3
21256,1,1,0,1,0,0,0,4
21257,0,1,0,0,1,0,0,4
21258,1,1,0,0,0,0,1,0
21259,1,0,1,0,1,0,0,4
21260,1,0,1,0,0,1,0,4
21261,1,0,1,0,0,0,1,3
21262,1,1,0,0,0,0,1,4
21263,1,0,1,0,0,1,0,4
21264,1,1,0,0,0,0,1,0
21265,1,1,0,0,0,1,0,3
21266,1,0,1,0,0,0,1,3
21267,0,1,0,0,1,0,0,4
21268,0,0,1,0,0,1,0,0
21269,1,0,1,0,0,1,0,0
21270,1,1,0,0,1,0,0,3
21271,1,0,1,0,0,0,1,3
21272,1,0,1,0,1,0,0,4
21273,1,1,0,1,0,0,0,0
21274,1,0,1,0,0,1,0,3
21275,1,0,1,0,0,0,1,0
21276,1,0,1,0,0,0,1,4
21277,0,1,0,0,0,1,0,0
21278,1,0,1,0,1,0,0,3
21279,0,1,0,1,0,0,0,4
21280,1,0,1,1,0,0,0,3
21281,1,0,1,0,0,1,0,0
21282,1,0,1,0,1,0,0,4
21283,1,0,1,0,0,0,1,0
21284,1,0,1,0,0,0,1,0
21285,1,1,0,0,0,0,1,0
21286,0,1,0,0,1,0,0,4
21287,0,0,1,0,0,1,0,0
21288,0,1,0,0,1,0,0,4
21289,1,0,1,0,1,0,0,3
21290,0,1,0,1,0,0,0,4
21291,1,0,1,0,1,0,0,3
21292,1,0,1,0,0,0,1,0
21293,1,0,1,0,0,0,1,3
21294,1,0,1,0,0,0,1,3
21295,0,0,1,1,0,0,0,4
21296,0,1,0,1,0,0,0,4
21297,1,0,1,0,0,1,0,3
21298,0,0,1,0,0,1,0,0
21299,1,0,1,0,0,1,0,4
21300,1,0,1,0,0,1,0,0
21301,0,1,0,1,0,0,0,4
21302,1,0,1,0,0,1,0,4
21303,0,1,0,0,0,0,0,4
21304,1,1,0,0,0,1,0,0
21305,1,0,1,0,0,1,0,3
21306,1,1,0,0,0,1,0,0
21307,1,0,1,0,0,1,0,0
21308,1,1,0,0,0,1,0,0
21309,0,1,0,0,0,0,0,4
21310,1,1,0,0,1,0,0,4
21311,1,0,1,0,0,1,0,0
21312,1,0,1,0,0,0,1,3
21313,1,0,1,0,0,1,0,4
21314,1,0,1,0,0,0,1,0
21315,0,1,0,1,0,0,0,3
21316,1,0,1,0,0,0,1,4
21317,0,0,1,0,0,0,1,4
21318,1,1,0,0,0,1,0,0
21319,0,1,0,1,0,0,0,4
21320,1,1,0,0,0,1,0,3
21321,1,0,1,0,0,1,0,3
21322,1,0,1,0,0,0,1,3
21323,1,1,0,0,0,1,0,0
21324,1,0,1,0,1,0,0,4
21325,0,1,0,0,0,0,0,4
21326,1,0,1,0,0,1,0,0
21327,1,0,1,0,0,1,0,4
21328,0,1,0,0,1,0,0,2
21329,0,1,0,1,0,0,0,4
21330,1,0,1,0,0,0,1,3
21331,0,1,0,0,1,0,0,2
21332,0,0,1,1,0,0,0,2
21333,1,0,1,0,0,0,1,3
21334,0,0,1,0,0,0,1,0
21335,0,0,1,0,0,1,0,0
21336,0,0,1,0,0,1,0,4
21337,1,0,1,0,0,1,0,0
21338,1,0,1,0,0,1,0,3
21339,1,1,0,0,0,0,1,0
21340,1,1,0,0,0,0,1,0
21341,0,0,1,0,0,1,0,4
21342,1,0,1,0,0,1,0,2
21343,0,1,0,1,0,0,0,4
21344,1,0,1,0,0,0,1,0
21345,0,0,1,0,0,1,0,0
21346,1,1,0,0,0,0,1,2
21347,1,0,1,0,0,0,1,3
21348,1,1,0,0,0,0,1,0
21349,1,1,0,0,0,0,1,0
21350,0,1,0,0,1,0,0,4
21351,1,0,1,0,0,1,0,3
21352,1,0,1,0,0,1,0,3
21353,0,1,0,1,0,0,0,4
21354,1,1,0,0,0,1,0,0
21355,1,0,1,0,0,1,0,3
21356,1,1,0,0,0,0,1,0
21357,0,1,0,0,1,0,0,2
21358,1,1,0,0,0,0,1,0
21359,1,0,1,0,0,1,0,0
21360,1,1,0,1,0,0,0,4
21361,1,1,0,0,0,1,0,0
21362,1,1,0,0,0,0,1,0
21363,1,0,1,0,0,0,1,4
21364,1,0,1,0,0,0,1,4
21365,1,0,1,0,0,1,0,0
21366,0,0,1,0,0,0,1,0
21367,1,0,1,0,1,0,0,3
21368,0,0,1,0,0,1,0,3
21369,0,0,1,0,1,0,0,4
21370,1,1,0,0,0,1,0,3
21371,0,1,0,0,0,0,0,4
21372,0,0,1,0,0,0,1,0
21373,0,1,0,1,0,0,0,4
21374,1,0,1,0,0,1,0,3
21375,0,0,1,1,0,0,0,2
21376,0,1,0,0,1,0,0,4
21377,1,0,1,0,0,0,1,0
21378,1,0,1,0,0,0,1,3
21379,1,0,1,0,1,0,0,0
21380,1,0,1,0,0,0,1,4
21381,1,0,1,1,0,0,0,4
21382,1,0,1,0,1,0,0,0
21383,1,0,1,0,0,0,1,0
21384,1,0,1,0,0,1,0,0
21385,1,0,1,0,1,0,0,2
21386,1,0,1,1,0,0,0,3
21387,1,1,0,0,0,1,0,0
21388,1,0,1,0,0,0,1,0
21389,0,1,0,0,0,0,0,2
21390,1,0,1,0,0,0,1,0
21391,1,0,1,0,0,0,1,0
21392,1,1,0,0,0,1,0,0
21393,0,0,1,0,0,1,0,4
21394,1,1,0,0,0,1,0,4
21395,1,0,1,0,0,1,0,3
21396,0,1,0,1,0,0,0,4
21397,0,0,1,1,0,0,0,3
21398,0,0,1,0,0,0,1,0
21399,1,1,0,0,1,0,0,4
21400,0,1,0,0,0,1,0,4
21401,1,0,1,0,0,1,0,0
21402,1,0,1,1,0,0,0,4
21403,1,1,0,0,0,0,1,0
21404,0,1,0,0,1,0,0,4
21405,1,0,1,0,0,0,1,0
21406,1,0,1,0,0,0,1,3
21407,1,1,0,0,0,1,0,0
21408,1,0,1,0,1,0,0,3
21409,0,1,0,0,0,0,0,4
21410,1,0,1,0,0,1,0,3
21411,1,0,1,0,0,1,0,0
21412,1,0,1,0,1,0,0,3
21413,1,0,1,0,0,0,1,3
21414,0,0,1,0,0,1,0,4
21415,1,0,1,0,0,1,0,0
21416,1,1,0,0,0,1,0,0
21417,0,0,1,1,0,0,0,4
21418,1,0,1,0,0,1,0,0
21419,1,0,1,0,1,0,0,4
21420,0,1,0,1,0,0,0,4
21421,1,0,1,0,0,1,0,0
21422,1,0,1,0,0,1,0,0
21423,1,0,1,1,0,0,0,2
21424,1,0,1,0,0,0,1,0
21425,1,0,1,0,0,0,1,0
21426,1,0,1,0,0,1,0,2
21427,1,0,1,0,0,0,1,3
21428,1,0,1,0,0,1,0,3
21429,1,0,1,0,0,1,0,4
21430,1,0,1,0,0,0,1,0
21431,0,1,0,1,0,0,0,4
21432,0,1,0,1,0,0,0,4
21433,1,1,0,1,0,0,0,4
21434,1,1,0,0,0,0,1,0
21435,0,1,0,0,0,0,1,4
21436,0,0,1,0,0,1,0,4
21437,1,0,1,0,0,1,0,0
21438,0,0,1,0,1,0,0,2
21439,1,0,1,0,0,1,0,0
21440,1,0,1,0,0,1,0,3
21441,1,0,1,0,0,0,1,4
21442,1,1,0,0,0,1,0,4
21443,1,1,0,0,0,1,0,0
21444,1,0,1,0,0,1,0,0
21445,0,1,0,0,0,0,1,4
21446,0,0,1,0,0,1,0,0
21447,1,0,1,0,0,1,0,0
21448,1,0,1,0,0,0,1,0
21449,1,0,1,0,0,0,1,0
21450,1,0,1,0,0,1,0,0
21451,1,0,1,0,0,0,1,0
21452,1,1,0,0,0,1,0,0
21453,1,0,1,0,0,0,1,0
21454,0,1,0,0,0,0,1,0
21455,0,0,1,0,0,1,0,4
21456,1,0,1,0,0,0,1,0
21457,1,0,1,1,0,0,0,4
21458,1,0,1,0,0,1,0,4
21459,1,0,1,1,0,0,0,4
21460,1,0,1,0,0,1,0,0
21461,1,0,1,0,0,1,0,3
21462,1,1,0,1,0,0,0,4
21463,1,0,1,0,0,0,1,3
21464,1,0,1,0,0,1,0,0
21465,0,1,0,0,0,1,0,0
21466,1,0,1,1,0,0,0,4
21467,1,0,1,0,0,0,1,0
21468,1,0,1,0,0,0,1,3
21469,1,1,0,0,0,0,1,4
21470,1,1,0,0,0,1,0,2
21471,1,1,0,0,0,1,0,0
21472,1,0,1,0,0,1,0,0
21473,1,0,1,0,0,1,0,3
21474,1,0,1,0,0,0,1,0
21475,1,0,1,0,0,1,0,0
21476,1,0,1,0,0,0,1,3
21477,1,0,1,0,0,0,1,4
21478,0,1,0,0,0,0,1,0
21479,1,0,1,0,0,1,0,3
21480,1,1,0,0,1,0,0,4
21481,1,1,0,0,0,1,0,0
21482,1,0,1,0,0,1,0,0
21483,1,0,1,0,0,0,1,3
21484,1,1,0,0,0,1,0,0
21485,1,0,1,0,0,0,1,3
21486,1,0,1,0,0,1,0,3
21487,0,1,0,1,0,0,0,4
21488,1,1,0,0,0,0,1,0
21489,1,1,0,0,0,0,1,4
21490,1,0,1,0,0,0,1,0
21491,1,0,1,0,0,0,1,3
21492,1,0,1,0,0,1,0,4
21493,1,0,1,0,1,0,0,2
21494,1,1,0,0,0,1,0,0
21495,0,1,0,1,0,0,0,4
21496,1,0,1,0,0,1,0,0
21497,1,1,0,0,0,0,1,0
21498,1,0,1,0,1,0,0,3
21499,1,0,1,0,0,0,1,0
21500,1,1,0,0,0,1,0,2
21501,0,1,0,0,0,0,0,4
21502,0,1,0,0,0,0,0,4
21503,1,1,0,0,0,1,0,0
21504,1,0,1,0,1,0,0,4
21505,1,1,0,0,0,0,1,0
21506,0,1,0,0,0,0,1,0
21507,1,1,0,0,0,0,1,0
21508,1,0,1,0,0,1,0,0
21509,1,0,1,0,0,0,1,0
21510,1,1,0,0,0,1,0,0
21511,1,0,1,0,0,0,1,4
21512,1,0,1,0,0,1,0,0
21513,1,0,1,0,1,0,0,4
21514,0,0,1,0,0,1,0,0
21515,1,0,1,1,0,0,0,4
21516,0,1,0,0,0,0,1,0
21517,0,1,0,0,0,0,1,0
21518,1,0,1,0,0,1,0,0
21519,0,1,0,1,0,0,0,4
21520,1,0,1,0,0,1,0,0
21521,1,1,0,0,0,1,0,4
21522,1,0,1,0,0,0,1,0
21523,0,1,0,0,1,0,0,4
21524,1,0,1,0,0,0,1,0
21525,1,1,0,0,0,1,0,0
21526,1,0,1,0,0,1,0,4
21527,0,1,0,1,0,0,0,4
21528,1,0,1,0,1,0,0,3
21529,1,0,1,0,0,0,1,0
21530,1,0,1,0,0,0,1,3
21531,1,1,0,0,0,0,1,0
21532,0,1,0,0,1,0,0,4
21533,1,0,1,0,0,1,0,4
21534,0,1,0,1,0,0,0,4
21535,1,0,1,0,0,0,1,3
21536,1,1,0,0,0,0,1,4
21537,1,0,1,0,0,0,1,3
21538,1,0,1,0,0,1,0,2
21539,0,1,0,1,0,0,0,4
21540,1,0,1,0,0,1,0,0
21541,1,1,0,0,1,0,0,4
21542,0,1,0,0,0,0,0,4
21543,1,0,1,0,0,0,1,0
21544,1,0,1,0,0,1,0,3
