,Cat,Dog,Intact Female,Intact Male,Neutered Male,Spayed Female,OutcomeType_label
20655,0.0,1.0,1.0,0.0,0.0,0.0,4
20656,0.0,1.0,0.0,1.0,0.0,0.0,3
20657,0.0,1.0,0.0,0.0,1.0,0.0,3
20658,1.0,0.0,1.0,0.0,0.0,0.0,4
20659,1.0,0.0,0.0,0.0,1.0,0.0,0
20660,1.0,0.0,0.0,0.0,1.0,0.0,0
20661,1.0,0.0,0.0,1.0,0.0,0.0,4
20662,1.0,0.0,1.0,0.0,0.0,0.0,4
20663,0.0,1.0,0.0,0.0,0.0,1.0,4
20664,0.0,1.0,0.0,0.0,1.0,0.0,0
20665,0.0,1.0,0.0,1.0,0.0,0.0,4
20666,0.0,1.0,0.0,0.0,0.0,1.0,0
20667,1.0,0.0,0.0,0.0,0.0,1.0,4
20668,1.0,0.0,0.0,0.0,0.0,1.0,0
20669,1.0,0.0,0.0,1.0,0.0,0.0,4
20670,0.0,1.0,0.0,0.0,0.0,1.0,3
20671,0.0,1.0,0.0,0.0,0.0,1.0,3
20672,0.0,1.0,0.0,1.0,0.0,0.0,4
20673,1.0,0.0,1.0,0.0,0.0,0.0,4
20674,0.0,1.0,0.0,0.0,1.0,0.0,0
20675,1.0,0.0,1.0,0.0,0.0,0.0,4
20676,1.0,0.0,0.0,0.0,0.0,1.0,0
20677,0.0,1.0,0.0,0.0,1.0,0.0,0
20678,0.0,1.0,0.0,0.0,1.0,0.0,0
20679,0.0,1.0,0.0,0.0,1.0,0.0,4
20680,1.0,0.0,1.0,0.0,0.0,0.0,4
20681,0.0,1.0,0.0,0.0,1.0,0.0,4
20682,0.0,1.0,0.0,0.0,1.0,0.0,0
20683,1.0,0.0,0.0,0.0,0.0,0.0,4
20684,0.0,1.0,0.0,0.0,1.0,0.0,0
20685,1.0,0.0,0.0,0.0,1.0,0.0,0
20686,1.0,0.0,1.0,0.0,0.0,0.0,4
20687,0.0,1.0,0.0,0.0,0.0,1.0,3
20688,0.0,1.0,0.0,0.0,1.0,0.0,0
20689,1.0,0.0,0.0,1.0,0.0,0.0,4
20690,1.0,0.0,0.0,0.0,1.0,0.0,4
20691,0.0,1.0,0.0,0.0,1.0,0.0,0
20692,1.0,0.0,0.0,0.0,0.0,0.0,4
20693,1.0,0.0,0.0,1.0,0.0,0.0,4
20694,0.0,1.0,0.0,0.0,0.0,1.0,0
20695,0.0,1.0,0.0,0.0,0.0,1.0,3
20696,1.0,0.0,1.0,0.0,0.0,0.0,4
20697,0.0,1.0,0.0,0.0,0.0,1.0,0
20698,0.0,1.0,0.0,0.0,1.0,0.0,0
20699,0.0,1.0,0.0,0.0,1.0,0.0,0
20700,0.0,1.0,0.0,0.0,0.0,1.0,0
20701,0.0,1.0,0.0,0.0,1.0,0.0,0
20702,1.0,0.0,1.0,0.0,0.0,0.0,4
20703,0.0,1.0,0.0,0.0,1.0,0.0,0
20704,1.0,0.0,0.0,1.0,0.0,0.0,4
20705,1.0,0.0,0.0,0.0,1.0,0.0,0
20706,0.0,1.0,0.0,0.0,0.0,1.0,0
20707,1.0,0.0,1.0,0.0,0.0,0.0,4
20708,1.0,0.0,1.0,0.0,0.0,0.0,4
20709,0.0,1.0,0.0,0.0,1.0,0.0,3
20710,0.0,1.0,0.0,1.0,0.0,0.0,3
20711,0.0,1.0,0.0,0.0,1.0,0.0,3
20712,1.0,0.0,0.0,0.0,0.0,0.0,4
20713,0.0,1.0,0.0,0.0,1.0,0.0,0
20714,1.0,0.0,0.0,0.0,1.0,0.0,0
20715,0.0,1.0,0.0,0.0,0.0,1.0,0
20716,1.0,0.0,1.0,0.0,0.0,0.0,4
20717,1.0,0.0,0.0,0.0,0.0,1.0,1
20718,1.0,0.0,0.0,0.0,0.0,1.0,0
20719,0.0,1.0,0.0,0.0,1.0,0.0,0
20720,1.0,0.0,1.0,0.0,0.0,0.0,2
20721,1.0,0.0,0.0,0.0,0.0,0.0,4
20722,1.0,0.0,0.0,0.0,1.0,0.0,0
20723,1.0,0.0,1.0,0.0,0.0,0.0,2
20724,0.0,1.0,0.0,0.0,0.0,1.0,3
20725,0.0,1.0,0.0,1.0,0.0,0.0,3
20726,0.0,1.0,0.0,0.0,1.0,0.0,0
20727,1.0,0.0,0.0,0.0,0.0,0.0,4
20728,0.0,1.0,1.0,0.0,0.0,0.0,4
20729,1.0,0.0,0.0,0.0,1.0,0.0,0
20730,0.0,1.0,0.0,0.0,0.0,1.0,0
20731,1.0,0.0,0.0,0.0,0.0,1.0,0
20732,0.0,1.0,0.0,0.0,1.0,0.0,3
20733,0.0,1.0,0.0,1.0,0.0,0.0,4
20734,0.0,1.0,0.0,0.0,0.0,1.0,3
20735,1.0,0.0,0.0,0.0,0.0,1.0,0
20736,0.0,1.0,0.0,0.0,1.0,0.0,0
20737,1.0,0.0,1.0,0.0,0.0,0.0,4
20738,0.0,1.0,0.0,0.0,1.0,0.0,2
20739,1.0,0.0,0.0,0.0,0.0,1.0,0
20740,1.0,0.0,0.0,0.0,1.0,0.0,4
20741,0.0,1.0,0.0,0.0,0.0,1.0,0
20742,0.0,1.0,0.0,0.0,1.0,0.0,4
20743,0.0,1.0,0.0,0.0,1.0,0.0,4
20744,1.0,0.0,1.0,0.0,0.0,0.0,4
20745,0.0,1.0,0.0,0.0,0.0,1.0,4
20746,0.0,1.0,0.0,0.0,1.0,0.0,2
20747,0.0,1.0,0.0,0.0,0.0,1.0,0
20748,1.0,0.0,0.0,0.0,1.0,0.0,0
20749,0.0,1.0,0.0,0.0,0.0,1.0,0
20750,0.0,1.0,0.0,0.0,0.0,1.0,0
20751,1.0,0.0,0.0,0.0,0.0,0.0,4
20752,1.0,0.0,0.0,0.0,0.0,1.0,0
20753,0.0,1.0,0.0,0.0,0.0,1.0,0
20754,0.0,1.0,0.0,0.0,1.0,0.0,0
20755,1.0,0.0,1.0,0.0,0.0,0.0,4
20756,1.0,0.0,0.0,0.0,0.0,1.0,2
20757,0.0,1.0,0.0,0.0,1.0,0.0,0
20758,1.0,0.0,0.0,0.0,1.0,0.0,0
20759,1.0,0.0,1.0,0.0,0.0,0.0,1
20760,1.0,0.0,0.0,0.0,1.0,0.0,4
20761,0.0,1.0,0.0,0.0,1.0,0.0,0
20762,0.0,1.0,0.0,0.0,0.0,0.0,4
20763,1.0,0.0,0.0,0.0,0.0,0.0,1
20764,1.0,0.0,0.0,1.0,0.0,0.0,4
20765,1.0,0.0,0.0,0.0,1.0,0.0,0
20766,0.0,1.0,0.0,0.0,1.0,0.0,0
20767,1.0,0.0,0.0,0.0,0.0,1.0,0
20768,0.0,1.0,0.0,0.0,1.0,0.0,3
20769,1.0,0.0,0.0,1.0,0.0,0.0,4
20770,0.0,1.0,0.0,0.0,0.0,1.0,0
20771,0.0,1.0,0.0,0.0,1.0,0.0,4
20772,1.0,0.0,0.0,0.0,0.0,1.0,0
20773,0.0,1.0,0.0,1.0,0.0,0.0,4
20774,1.0,0.0,0.0,0.0,0.0,1.0,0
20775,0.0,1.0,0.0,0.0,0.0,1.0,0
20776,0.0,1.0,0.0,0.0,0.0,1.0,3
20777,1.0,0.0,0.0,0.0,0.0,1.0,0
20778,0.0,1.0,1.0,0.0,0.0,0.0,4
20779,0.0,1.0,0.0,0.0,0.0,1.0,0
20780,1.0,0.0,1.0,0.0,0.0,0.0,4
20781,1.0,0.0,1.0,0.0,0.0,0.0,0
20782,0.0,1.0,0.0,0.0,1.0,0.0,3
20783,0.0,1.0,0.0,0.0,0.0,1.0,4
20784,0.0,1.0,0.0,0.0,1.0,0.0,0
20785,1.0,0.0,0.0,0.0,0.0,1.0,0
20786,0.0,1.0,0.0,0.0,1.0,0.0,0
20787,0.0,1.0,0.0,0.0,0.0,1.0,0
20788,0.0,1.0,0.0,0.0,0.0,1.0,4
20789,1.0,0.0,0.0,0.0,0.0,1.0,4
20790,0.0,1.0,0.0,0.0,0.0,1.0,0
20791,0.0,1.0,0.0,0.0,0.0,1.0,3
20792,1.0,0.0,1.0,0.0,0.0,0.0,0
20793,0.0,1.0,0.0,0.0,1.0,0.0,3
20794,0.0,1.0,1.0,0.0,0.0,0.0,4
20795,1.0,0.0,0.0,0.0,0.0,1.0,0
20796,1.0,0.0,0.0,0.0,1.0,0.0,0
20797,0.0,1.0,0.0,0.0,1.0,0.0,4
20798,1.0,0.0,0.0,0.0,0.0,1.0,0
20799,0.0,1.0,0.0,0.0,0.0,1.0,3
20800,0.0,1.0,0.0,0.0,0.0,1.0,3
20801,0.0,1.0,0.0,0.0,1.0,0.0,3
20802,0.0,1.0,0.0,0.0,1.0,0.0,2
20803,1.0,0.0,0.0,0.0,1.0,0.0,0
20804,0.0,1.0,0.0,0.0,1.0,0.0,4
20805,1.0,0.0,1.0,0.0,0.0,0.0,4
20806,1.0,0.0,0.0,0.0,0.0,1.0,0
20807,1.0,0.0,0.0,0.0,0.0,0.0,4
20808,0.0,1.0,0.0,0.0,1.0,0.0,0
20809,0.0,1.0,1.0,0.0,0.0,0.0,4
20810,0.0,1.0,0.0,1.0,0.0,0.0,4
20811,1.0,0.0,0.0,0.0,1.0,0.0,4
20812,0.0,1.0,0.0,0.0,1.0,0.0,3
20813,1.0,0.0,0.0,0.0,1.0,0.0,0
20814,0.0,1.0,0.0,0.0,0.0,1.0,0
20815,0.0,1.0,0.0,0.0,1.0,0.0,3
20816,1.0,0.0,1.0,0.0,0.0,0.0,4
20817,1.0,0.0,0.0,0.0,0.0,1.0,0
20818,1.0,0.0,0.0,0.0,0.0,1.0,4
20819,0.0,1.0,1.0,0.0,0.0,0.0,4
20820,0.0,1.0,0.0,0.0,1.0,0.0,0
20821,1.0,0.0,0.0,0.0,1.0,0.0,3
20822,0.0,1.0,0.0,0.0,1.0,0.0,3
20823,1.0,0.0,0.0,0.0,0.0,1.0,0
20824,1.0,0.0,0.0,0.0,1.0,0.0,4
20825,1.0,0.0,0.0,0.0,0.0,1.0,2
20826,1.0,0.0,1.0,0.0,0.0,0.0,4
20827,1.0,0.0,0.0,0.0,0.0,0.0,4
20828,1.0,0.0,1.0,0.0,0.0,0.0,4
20829,0.0,1.0,0.0,0.0,0.0,1.0,0
20830,1.0,0.0,0.0,0.0,1.0,0.0,0
20831,1.0,0.0,0.0,0.0,1.0,0.0,4
20832,0.0,1.0,0.0,1.0,0.0,0.0,4
20833,1.0,0.0,0.0,1.0,0.0,0.0,4
20834,0.0,1.0,0.0,0.0,1.0,0.0,3
20835,1.0,0.0,0.0,0.0,0.0,1.0,4
20836,0.0,1.0,0.0,0.0,0.0,1.0,0
20837,0.0,1.0,0.0,0.0,1.0,0.0,4
20838,0.0,1.0,0.0,0.0,0.0,1.0,3
20839,1.0,0.0,0.0,0.0,0.0,1.0,0
20840,0.0,1.0,0.0,0.0,1.0,0.0,3
20841,1.0,0.0,1.0,0.0,0.0,0.0,2
20842,0.0,1.0,1.0,0.0,0.0,0.0,4
20843,1.0,0.0,0.0,0.0,0.0,1.0,0
20844,0.0,1.0,0.0,0.0,1.0,0.0,0
20845,0.0,1.0,0.0,0.0,1.0,0.0,3
20846,0.0,1.0,0.0,0.0,1.0,0.0,0
20847,1.0,0.0,0.0,0.0,1.0,0.0,4
20848,0.0,1.0,0.0,0.0,1.0,0.0,4
20849,1.0,0.0,1.0,0.0,0.0,0.0,4
20850,0.0,1.0,0.0,0.0,1.0,0.0,0
20851,0.0,1.0,0.0,0.0,0.0,1.0,3
20852,0.0,1.0,0.0,1.0,0.0,0.0,4
20853,0.0,1.0,0.0,0.0,1.0,0.0,3
20854,0.0,1.0,0.0,0.0,0.0,1.0,0
20855,1.0,0.0,0.0,0.0,0.0,1.0,3
20856,0.0,1.0,0.0,0.0,0.0,1.0,3
20857,0.0,1.0,0.0,0.0,1.0,0.0,3
20858,1.0,0.0,0.0,0.0,1.0,0.0,0
20859,0.0,1.0,0.0,0.0,1.0,0.0,4
20860,1.0,0.0,1.0,0.0,0.0,0.0,4
20861,0.0,1.0,0.0,0.0,1.0,0.0,0
20862,1.0,0.0,0.0,0.0,0.0,0.0,4
20863,0.0,1.0,0.0,0.0,1.0,0.0,0
20864,0.0,1.0,0.0,0.0,1.0,0.0,3
20865,1.0,0.0,0.0,1.0,0.0,0.0,4
20866,0.0,1.0,0.0,0.0,1.0,0.0,0
20867,0.0,1.0,0.0,0.0,0.0,1.0,3
20868,0.0,1.0,0.0,0.0,0.0,1.0,3
20869,1.0,0.0,0.0,0.0,0.0,1.0,4
20870,0.0,1.0,0.0,0.0,0.0,1.0,3
20871,1.0,0.0,0.0,0.0,0.0,1.0,0
20872,0.0,1.0,0.0,0.0,1.0,0.0,4
20873,0.0,1.0,0.0,0.0,1.0,0.0,0
20874,0.0,1.0,0.0,0.0,0.0,1.0,3
20875,0.0,1.0,0.0,0.0,1.0,0.0,4
20876,0.0,1.0,0.0,0.0,1.0,0.0,4
20877,0.0,1.0,0.0,0.0,1.0,0.0,4
20878,0.0,1.0,0.0,0.0,0.0,1.0,2
20879,1.0,0.0,0.0,1.0,0.0,0.0,4
20880,1.0,0.0,1.0,0.0,0.0,0.0,4
20881,1.0,0.0,0.0,0.0,1.0,0.0,0
20882,0.0,1.0,0.0,0.0,0.0,1.0,0
20883,1.0,0.0,0.0,0.0,1.0,0.0,0
20884,0.0,1.0,0.0,1.0,0.0,0.0,3
20885,1.0,0.0,0.0,0.0,0.0,0.0,4
20886,1.0,0.0,0.0,0.0,0.0,1.0,0
20887,1.0,0.0,0.0,0.0,0.0,1.0,0
20888,0.0,1.0,0.0,0.0,1.0,0.0,3
20889,0.0,1.0,0.0,1.0,0.0,0.0,4
20890,1.0,0.0,1.0,0.0,0.0,0.0,4
20891,1.0,0.0,0.0,0.0,0.0,1.0,3
20892,0.0,1.0,0.0,1.0,0.0,0.0,4
20893,0.0,1.0,0.0,0.0,1.0,0.0,0
20894,0.0,1.0,0.0,0.0,0.0,1.0,3
20895,1.0,0.0,0.0,0.0,0.0,0.0,2
20896,0.0,1.0,0.0,0.0,0.0,1.0,0
20897,1.0,0.0,0.0,0.0,0.0,1.0,0
20898,0.0,1.0,0.0,0.0,0.0,1.0,0
20899,0.0,1.0,0.0,0.0,1.0,0.0,0
20900,0.0,1.0,0.0,0.0,0.0,1.0,3
20901,0.0,1.0,1.0,0.0,0.0,0.0,2
20902,0.0,1.0,1.0,0.0,0.0,0.0,4
20903,0.0,1.0,0.0,0.0,0.0,1.0,4
20904,1.0,0.0,0.0,0.0,0.0,1.0,0
20905,1.0,0.0,1.0,0.0,0.0,0.0,4
20906,0.0,1.0,0.0,0.0,1.0,0.0,0
20907,1.0,0.0,0.0,0.0,0.0,1.0,4
20908,1.0,0.0,1.0,0.0,0.0,0.0,0
20909,1.0,0.0,0.0,0.0,0.0,0.0,4
20910,1.0,0.0,0.0,0.0,0.0,1.0,0
20911,0.0,1.0,0.0,0.0,0.0,1.0,3
20912,1.0,0.0,0.0,0.0,0.0,1.0,0
20913,0.0,1.0,1.0,0.0,0.0,0.0,4
20914,1.0,0.0,1.0,0.0,0.0,0.0,4
20915,0.0,1.0,0.0,0.0,0.0,1.0,3
20916,1.0,0.0,0.0,0.0,1.0,0.0,3
20917,0.0,1.0,0.0,0.0,0.0,1.0,0
20918,0.0,1.0,0.0,0.0,0.0,1.0,3
20919,1.0,0.0,0.0,0.0,0.0,1.0,4
20920,0.0,1.0,0.0,0.0,0.0,1.0,0
20921,1.0,0.0,0.0,0.0,1.0,0.0,4
20922,0.0,1.0,0.0,0.0,1.0,0.0,3
20923,1.0,0.0,0.0,0.0,0.0,1.0,0
20924,0.0,1.0,0.0,0.0,0.0,1.0,0
20925,0.0,1.0,0.0,0.0,0.0,1.0,0
20926,0.0,1.0,1.0,0.0,0.0,0.0,4
20927,0.0,1.0,0.0,1.0,0.0,0.0,2
20928,0.0,1.0,0.0,0.0,1.0,0.0,0
20929,0.0,1.0,0.0,0.0,1.0,0.0,3
20930,0.0,1.0,0.0,0.0,1.0,0.0,0
20931,1.0,0.0,0.0,0.0,1.0,0.0,0
20932,1.0,0.0,0.0,0.0,1.0,0.0,4
20933,1.0,0.0,0.0,0.0,0.0,1.0,0
20934,0.0,1.0,0.0,1.0,0.0,0.0,4
20935,1.0,0.0,1.0,0.0,0.0,0.0,4
20936,1.0,0.0,0.0,0.0,1.0,0.0,4
20937,0.0,1.0,0.0,0.0,1.0,0.0,2
20938,0.0,1.0,0.0,0.0,0.0,1.0,3
20939,0.0,1.0,0.0,0.0,0.0,1.0,0
20940,0.0,1.0,0.0,0.0,1.0,0.0,0
20941,0.0,1.0,0.0,0.0,0.0,1.0,0
20942,0.0,1.0,0.0,0.0,1.0,0.0,3
20943,1.0,0.0,1.0,0.0,0.0,0.0,0
20944,0.0,1.0,0.0,0.0,0.0,1.0,3
20945,1.0,0.0,0.0,0.0,0.0,0.0,4
20946,0.0,1.0,0.0,0.0,1.0,0.0,2
20947,0.0,1.0,1.0,0.0,0.0,0.0,4
20948,0.0,1.0,0.0,0.0,1.0,0.0,2
20949,0.0,1.0,0.0,0.0,0.0,1.0,0
20950,0.0,1.0,1.0,0.0,0.0,0.0,2
20951,1.0,0.0,0.0,1.0,0.0,0.0,4
20952,0.0,1.0,0.0,0.0,1.0,0.0,3
20953,1.0,0.0,0.0,1.0,0.0,0.0,4
20954,1.0,0.0,0.0,0.0,1.0,0.0,0
20955,1.0,0.0,1.0,0.0,0.0,0.0,4
20956,0.0,1.0,0.0,1.0,0.0,0.0,2
20957,1.0,0.0,1.0,0.0,0.0,0.0,4
20958,0.0,1.0,0.0,0.0,0.0,1.0,3
20959,0.0,1.0,0.0,0.0,0.0,1.0,3
20960,0.0,1.0,0.0,0.0,0.0,1.0,2
20961,0.0,1.0,0.0,1.0,0.0,0.0,4
20962,0.0,1.0,0.0,0.0,1.0,0.0,0
20963,0.0,1.0,1.0,0.0,0.0,0.0,4
20964,1.0,0.0,1.0,0.0,0.0,0.0,4
20965,1.0,0.0,0.0,0.0,1.0,0.0,0
20966,0.0,1.0,0.0,0.0,1.0,0.0,0
20967,0.0,1.0,0.0,0.0,0.0,1.0,0
20968,0.0,1.0,0.0,1.0,0.0,0.0,4
20969,1.0,0.0,0.0,0.0,1.0,0.0,0
20970,0.0,1.0,0.0,0.0,1.0,0.0,2
20971,0.0,1.0,0.0,0.0,1.0,0.0,0
20972,1.0,0.0,0.0,1.0,0.0,0.0,0
20973,1.0,0.0,0.0,0.0,0.0,1.0,0
20974,0.0,1.0,0.0,0.0,1.0,0.0,0
20975,0.0,1.0,0.0,0.0,1.0,0.0,3
20976,1.0,0.0,0.0,0.0,1.0,0.0,2
20977,1.0,0.0,0.0,0.0,0.0,1.0,0
20978,0.0,1.0,0.0,0.0,0.0,1.0,3
20979,1.0,0.0,0.0,1.0,0.0,0.0,4
20980,0.0,1.0,0.0,0.0,0.0,1.0,0
20981,1.0,0.0,1.0,0.0,0.0,0.0,4
20982,1.0,0.0,0.0,0.0,0.0,1.0,0
20983,0.0,1.0,0.0,0.0,0.0,1.0,0
20984,1.0,0.0,1.0,0.0,0.0,0.0,4
20985,0.0,1.0,1.0,0.0,0.0,0.0,4
20986,0.0,1.0,0.0,0.0,0.0,1.0,4
20987,1.0,0.0,0.0,0.0,0.0,0.0,2
20988,0.0,1.0,0.0,0.0,0.0,1.0,0
20989,1.0,0.0,0.0,0.0,0.0,0.0,4
20990,0.0,1.0,0.0,1.0,0.0,0.0,3
20991,0.0,1.0,0.0,0.0,0.0,1.0,2
20992,0.0,1.0,0.0,0.0,0.0,1.0,0
20993,0.0,1.0,0.0,0.0,1.0,0.0,2
20994,1.0,0.0,0.0,0.0,1.0,0.0,4
20995,1.0,0.0,0.0,0.0,0.0,0.0,4
20996,1.0,0.0,0.0,0.0,0.0,0.0,4
20997,0.0,1.0,0.0,0.0,0.0,1.0,0
20998,0.0,1.0,0.0,0.0,1.0,0.0,4
20999,0.0,1.0,0.0,0.0,1.0,0.0,0
21000,0.0,1.0,0.0,0.0,1.0,0.0,0
21001,1.0,0.0,0.0,0.0,1.0,0.0,3
21002,0.0,1.0,0.0,0.0,1.0,0.0,4
21003,1.0,0.0,1.0,0.0,0.0,0.0,4
21004,0.0,1.0,0.0,0.0,1.0,0.0,0
21005,1.0,0.0,0.0,0.0,0.0,1.0,0
21006,1.0,0.0,0.0,1.0,0.0,0.0,4
21007,0.0,1.0,0.0,0.0,0.0,1.0,0
21008,1.0,0.0,0.0,0.0,1.0,0.0,4
21009,1.0,0.0,0.0,0.0,1.0,0.0,4
21010,0.0,1.0,0.0,0.0,0.0,1.0,0
21011,0.0,1.0,1.0,0.0,0.0,0.0,4
21012,1.0,0.0,0.0,0.0,1.0,0.0,4
21013,0.0,1.0,0.0,0.0,0.0,1.0,0
21014,1.0,0.0,0.0,1.0,0.0,0.0,4
21015,0.0,1.0,0.0,0.0,0.0,1.0,0
21016,0.0,1.0,0.0,0.0,1.0,0.0,3
21017,1.0,0.0,1.0,0.0,0.0,0.0,4
21018,0.0,1.0,0.0,0.0,0.0,1.0,0
21019,0.0,1.0,0.0,0.0,1.0,0.0,4
21020,0.0,1.0,0.0,0.0,1.0,0.0,0
21021,0.0,1.0,0.0,0.0,1.0,0.0,0
21022,0.0,1.0,0.0,0.0,1.0,0.0,0
21023,1.0,0.0,0.0,0.0,1.0,0.0,4
21024,0.0,1.0,0.0,0.0,1.0,0.0,0
21025,0.0,1.0,1.0,0.0,0.0,0.0,4
21026,1.0,0.0,0.0,0.0,1.0,0.0,4
21027,1.0,0.0,0.0,0.0,0.0,0.0,2
21028,0.0,1.0,0.0,0.0,1.0,0.0,3
21029,0.0,1.0,0.0,0.0,1.0,0.0,0
21030,0.0,1.0,0.0,0.0,0.0,1.0,0
21031,0.0,1.0,0.0,0.0,1.0,0.0,0
21032,1.0,0.0,0.0,0.0,1.0,0.0,0
21033,0.0,1.0,0.0,0.0,1.0,0.0,4
21034,0.0,1.0,0.0,0.0,1.0,0.0,0
21035,0.0,1.0,0.0,1.0,0.0,0.0,4
21036,0.0,1.0,0.0,0.0,0.0,1.0,0
21037,1.0,0.0,0.0,0.0,0.0,1.0,0
21038,0.0,1.0,0.0,0.0,1.0,0.0,3
21039,0.0,1.0,1.0,0.0,0.0,0.0,1
21040,0.0,1.0,0.0,0.0,1.0,0.0,0
21041,0.0,1.0,0.0,0.0,0.0,1.0,0
21042,1.0,0.0,0.0,0.0,0.0,1.0,0
21043,0.0,1.0,0.0,0.0,1.0,0.0,0
21044,1.0,0.0,0.0,0.0,1.0,0.0,0
21045,0.0,1.0,0.0,0.0,1.0,0.0,3
21046,0.0,1.0,0.0,0.0,0.0,1.0,0
21047,1.0,0.0,0.0,0.0,0.0,1.0,0
21048,1.0,0.0,0.0,0.0,1.0,0.0,4
21049,0.0,1.0,0.0,0.0,1.0,0.0,0
21050,0.0,1.0,0.0,0.0,0.0,1.0,4
21051,0.0,1.0,0.0,0.0,0.0,1.0,4
21052,0.0,1.0,0.0,0.0,1.0,0.0,3
21053,0.0,1.0,0.0,0.0,1.0,0.0,3
21054,0.0,1.0,0.0,0.0,1.0,0.0,0
21055,0.0,1.0,0.0,0.0,1.0,0.0,4
21056,1.0,0.0,0.0,0.0,1.0,0.0,0
21057,0.0,1.0,0.0,0.0,0.0,1.0,4
21058,1.0,0.0,0.0,1.0,0.0,0.0,4
21059,0.0,1.0,0.0,0.0,0.0,1.0,0
21060,1.0,0.0,0.0,0.0,0.0,1.0,2
21061,1.0,0.0,0.0,0.0,0.0,1.0,0
21062,0.0,1.0,0.0,0.0,1.0,0.0,3
21063,0.0,1.0,0.0,0.0,1.0,0.0,3
21064,1.0,0.0,1.0,0.0,0.0,0.0,4
21065,0.0,1.0,0.0,0.0,1.0,0.0,0
21066,1.0,0.0,0.0,1.0,0.0,0.0,4
21067,1.0,0.0,0.0,1.0,0.0,0.0,4
21068,1.0,0.0,0.0,0.0,0.0,1.0,0
21069,0.0,1.0,0.0,0.0,0.0,1.0,0
21070,1.0,0.0,0.0,0.0,1.0,0.0,4
21071,0.0,1.0,0.0,0.0,1.0,0.0,3
21072,1.0,0.0,0.0,0.0,0.0,1.0,0
21073,0.0,1.0,0.0,0.0,1.0,0.0,0
21074,1.0,0.0,0.0,0.0,0.0,1.0,0
21075,0.0,1.0,0.0,0.0,1.0,0.0,0
21076,1.0,0.0,1.0,0.0,0.0,0.0,4
21077,1.0,0.0,1.0,0.0,0.0,0.0,4
21078,0.0,1.0,0.0,0.0,1.0,0.0,3
21079,1.0,0.0,0.0,0.0,1.0,0.0,4
21080,0.0,1.0,0.0,1.0,0.0,0.0,2
21081,0.0,1.0,0.0,1.0,0.0,0.0,3
21082,0.0,1.0,0.0,0.0,1.0,0.0,0
21083,0.0,1.0,1.0,0.0,0.0,0.0,4
21084,1.0,0.0,0.0,1.0,0.0,0.0,4
21085,0.0,1.0,0.0,0.0,1.0,0.0,0
21086,0.0,1.0,0.0,1.0,0.0,0.0,4
21087,1.0,0.0,0.0,0.0,0.0,0.0,4
21088,0.0,1.0,0.0,0.0,1.0,0.0,3
21089,0.0,1.0,0.0,0.0,1.0,0.0,0
21090,1.0,0.0,0.0,0.0,1.0,0.0,4
21091,0.0,1.0,0.0,1.0,0.0,0.0,4
21092,0.0,1.0,0.0,0.0,1.0,0.0,3
21093,0.0,1.0,0.0,0.0,0.0,1.0,0
21094,0.0,1.0,0.0,0.0,1.0,0.0,4
21095,0.0,1.0,0.0,0.0,1.0,0.0,3
21096,1.0,0.0,1.0,0.0,0.0,0.0,4
21097,0.0,1.0,0.0,0.0,0.0,1.0,4
21098,0.0,1.0,0.0,0.0,0.0,1.0,4
21099,0.0,1.0,0.0,0.0,1.0,0.0,0
21100,1.0,0.0,1.0,0.0,0.0,0.0,4
21101,0.0,1.0,0.0,1.0,0.0,0.0,3
21102,1.0,0.0,0.0,1.0,0.0,0.0,4
21103,0.0,1.0,0.0,0.0,1.0,0.0,0
21104,1.0,0.0,1.0,0.0,0.0,0.0,4
21105,0.0,1.0,0.0,0.0,0.0,1.0,0
21106,0.0,1.0,1.0,0.0,0.0,0.0,4
21107,0.0,1.0,1.0,0.0,0.0,0.0,4
21108,1.0,0.0,0.0,1.0,0.0,0.0,4
21109,1.0,0.0,0.0,0.0,1.0,0.0,3
21110,0.0,1.0,1.0,0.0,0.0,0.0,3
21111,1.0,0.0,1.0,0.0,0.0,0.0,4
21112,1.0,0.0,0.0,1.0,0.0,0.0,4
21113,0.0,1.0,0.0,0.0,1.0,0.0,0
21114,0.0,1.0,0.0,0.0,1.0,0.0,0
21115,0.0,1.0,0.0,1.0,0.0,0.0,4
21116,0.0,1.0,0.0,0.0,1.0,0.0,3
21117,0.0,1.0,0.0,1.0,0.0,0.0,2
21118,0.0,1.0,0.0,0.0,0.0,1.0,0
21119,0.0,1.0,0.0,0.0,1.0,0.0,0
21120,0.0,1.0,0.0,0.0,1.0,0.0,0
21121,1.0,0.0,0.0,0.0,1.0,0.0,0
21122,0.0,1.0,0.0,0.0,0.0,1.0,0
21123,0.0,1.0,0.0,1.0,0.0,0.0,4
21124,0.0,1.0,0.0,0.0,1.0,0.0,4
21125,0.0,1.0,0.0,0.0,0.0,1.0,0
21126,0.0,1.0,0.0,0.0,0.0,1.0,3
21127,0.0,1.0,0.0,0.0,1.0,0.0,0
21128,1.0,0.0,0.0,0.0,1.0,0.0,4
21129,1.0,0.0,0.0,0.0,0.0,0.0,4
21130,1.0,0.0,0.0,0.0,0.0,0.0,4
21131,0.0,1.0,0.0,0.0,0.0,1.0,3
21132,0.0,1.0,0.0,0.0,0.0,1.0,0
21133,0.0,1.0,0.0,0.0,1.0,0.0,0
21134,0.0,1.0,0.0,0.0,1.0,0.0,3
21135,0.0,1.0,0.0,0.0,1.0,0.0,0
